beta,block_size,conditioning,dense_ms,dense_peak_incremental_bytes,density_mean,density_p10,density_p90,density_std,dimension,error_reduction_fraction,exact_cosine,exact_ms,exact_peak_incremental_bytes,exact_relative_l2,exact_speedup_over_dense,family,full_map_route_ms,head,head_dim,label,latent,layer,length,model_id,moment_aux_bytes,moment_route_ms,moment_route_speedup,proxy_map_bytes_avoided,rank,routing_aux_reduction,seed,sequence,sol_cosine,sol_kernel_memory_ratio_to_dense,sol_kernel_ms,sol_kernel_peak_incremental_bytes,sol_kernel_speedup_over_dense,sol_ms,sol_overhead_vs_exact,sol_peak_incremental_bytes,sol_relative_l2,sol_speedup_over_dense,source,spatial,stream_count_match_fraction,stream_count_matches_full_map,stream_count_max_abs_difference,stream_density_mean,target_density_gaussian,tensor_source,threshold_moment_max_abs_error
1.28155157,64,,1.1157013575236003,4195328,0.10337066650390625,0.09375,0.11328125,0.007847317494452,64,0.9285337822478195,0.9995454549789429,0.6806080341339111,8519680,0.024311112239956856,1.6392715066071106,temporal,0.29955732822418213,,,final-temporal-32k,,,32768,,18944,0.248581329981486,1.2050676864851144,1048576,2,55.351351351351354,769,,0.9999867677688599,1.0002440810349036,0.6843626499176025,4196352,1.6302779785804078,0.7946560382843018,0.16756781940653886,8519680,0.0017374232411384583,1.4040053856917138,final_temporal_32k,,0.99609375,False,1,0.10337066650390625,0.09999999921808483,,0.000560760498046875
1.03643339,64,,3.3290960788726807,8389632,0.1499795913696289,0.1416015625,0.158203125,0.006439396645873785,64,0.6782854260438959,0.40256690979003906,2.8147759437561035,17039360,2.3233399391174316,1.1827215186549649,random,0.2881599962711334,,,final-random-64k,,,65536,,20992,0.3530159890651703,0.8162802966353351,4194304,3,199.8048780487805,811,,0.6814510822296143,1.0003661662394727,3.1292479038238525,8392704,1.063864602994419,3.3000640869140625,0.1724073790791245,17039360,0.7474523186683655,1.0087974024728006,final_random_64k,,0.958984375,False,1,0.14998149871826172,0.1499999998819726,,2.6290363166481256e-06
1.03643339,64,,3.377511978149414,8389632,0.1495494842529297,0.1416015625,0.1572265625,0.006354131270200014,64,0.6779512779053996,0.38985222578048706,2.8172481060028076,17039360,2.4055752754211426,1.198869198262245,random,0.27687200903892517,,,final-random-64k,,,65536,,20992,0.31944000720977783,0.8667418068805075,4194304,0,199.8048780487805,787,,0.6519755125045776,1.0003661662394727,3.1348400115966797,8392704,1.0774112763825332,3.2942159175872803,0.16930273573285248,17039360,0.7747124433517456,1.0252855497775448,final_random_64k,,0.9580078125,False,2,0.1495494842529297,0.1499999998819726,,3.1319214031100273e-06
1.03643339,64,,3.294447898864746,8389632,0.15040016174316406,0.14189453423023224,0.1591796875,0.006474899593740702,64,0.6795176990347721,0.39217624068260193,2.742255926132202,17039360,2.3918728828430176,1.201364127786344,random,0.2881520092487335,,,final-random-64k,,,65536,,20992,0.31807199120521545,0.905933301944911,4194304,1,199.8048780487805,797,,0.6634838581085205,1.0003661662394727,3.0600318908691406,8392704,1.0766057401869182,3.1984078884124756,0.16634186398628747,17039360,0.7665529251098633,1.0300274429663003,final_random_64k,,0.9619140625,False,1,0.1503915786743164,0.1499999998819726,,2.5494955480098724e-06
1.03643339,64,,3.3208320140838623,8389632,0.15005779266357422,0.1416015625,0.158203125,0.006792616099119186,64,0.6780093394176967,0.382282018661499,2.8065199851989746,17039360,2.439373254776001,1.1832561434079452,random,0.2855440080165863,,,final-random-64k,,,65536,,20992,0.31727200746536255,0.8999974825946784,4194304,2,199.8048780487805,809,,0.6398515701293945,1.0003661662394727,3.127664089202881,8392704,1.0617610841099667,3.267911911010742,0.16440001433984297,17039360,0.7854554057121277,1.0161938584986987,final_random_64k,,0.9658203125,False,1,0.15006065368652344,0.1499999998819726,,2.270855475217104e-06
1.28155157,64,,3.2947120666503906,8389632,0.10002517700195312,0.0927734375,0.107421875,0.00573457358404994,64,0.7409878944004002,0.32086431980133057,2.2379119396209717,17039360,3.019582748413086,1.472225965785055,random,0.2783760130405426,,,final-random-64k,,,65536,,20992,0.3043839931488037,0.9145553619978084,4194304,1,199.8048780487805,797,,0.6409448385238647,1.0003661662394727,2.5513761043548584,8392704,1.2913470738503652,2.6930480003356934,0.20337532172593287,17039360,0.7821084856987,1.2234137921937147,final_random_64k,,0.97265625,False,1,0.10002708435058594,0.09999999921808483,,2.5494955480098724e-06
1.28155157,64,,3.3166561126708984,8389632,0.10007762908935547,0.0927734375,0.107421875,0.005620503798127174,64,0.7395825006833496,0.3306460976600647,2.275815963745117,17039360,2.928989887237549,1.4573481184361494,random,0.281792014837265,,,final-random-64k,,,65536,,20992,0.31272000074386597,0.9011000708843929,4194304,3,199.8048780487805,811,,0.6608009338378906,1.0003661662394727,2.603584051132202,8392704,1.2738809454715347,2.7390880584716797,0.20356307456609768,17039360,0.7627602219581604,1.2108614406947846,final_random_64k,,0.970703125,False,1,0.10008716583251953,0.09999999921808483,,2.6290363166481256e-06
1.28155157,64,,3.3213438987731934,8389632,0.10016822814941406,0.0927734375,0.107421875,0.005664333235472441,64,0.7398314645623549,0.31329697370529175,2.2915360927581787,17039360,3.0797061920166016,1.4493962845575343,random,0.2808240056037903,,,final-random-64k,,,65536,,20992,0.30509600043296814,0.9204447295450188,4194304,2,199.8048780487805,809,,0.6154663562774658,1.0003661662394727,2.613368034362793,8392704,1.2709055345827032,2.745327949523926,0.19802954803978068,17039360,0.8012426495552063,1.20981680871648,final_random_64k,,0.966796875,False,1,0.10016250610351562,0.09999999921808483,,2.270855475217104e-06
1.28155157,64,,3.357032060623169,8389632,0.09978199005126953,0.0927734375,0.107421875,0.005660743918269873,64,0.7394752693758535,0.3192734718322754,2.3002560138702393,17039360,3.034245729446411,1.4594167085666596,random,0.27247199416160583,,,final-random-64k,,,65536,,20992,0.30320000648498535,0.8986543150852433,4194304,0,199.8048780487805,787,,0.6285606622695923,1.0003661662394727,2.6203439235687256,8392704,1.281141773195606,2.7502799034118652,0.19564078382060157,17039360,0.7904960513114929,1.2206146932385304,final_random_64k,,0.9736328125,False,1,0.09978103637695312,0.09999999921808483,,3.1319214031100273e-06
0.67448975,64,,1.1295616149902343,4195328,0.2504768371582031,0.23652344942092896,0.265625,0.010566129349172115,64,0.5808800811102499,0.5039174556732178,1.1965632438659668,8519680,1.7215702533721924,0.9440049414694893,random,0.2800512075424194,,,sparsity-calibration-32k,,,32768,,18944,0.2886143922805786,0.9703300148322664,1048576,2,55.351351351351354,211,,0.7123994827270508,,,,,1.5927424430847168,0.33109758405977585,8519680,0.7215443849563599,0.7091928892172767,density_calibration,,0.96875,False,1,0.2504692077636719,0.2500000000623102,,2.463872078806162e-06
